ID,Название приложения,Магазин,Рейтинг,Заголовок,Содержание,Автор,Дата,Регион,Версия,Полезность
12983509080,Flo Cycle & Period Tracker,App Store,5,"Amazing, totally recommend","I got this app yesterday, after my first period, and it has been amazing. I have the free version, but even like that is is fantastic!! You can chat with people and speak ajout relatable things, like embarrassing moments etc. and if you pay, you can read ‘blogs’ about your body, your discharge, LITERALLY EVERYTHING!!!! I give this app a 10000/10 it is sooo good, download now!!!!",~Lucy_Carlyle~,06.08.2025,us,9.84.0,0
12983239894,Flo Cycle & Period Tracker,App Store,5,Excelente,Muy buena información,Love1@@@@@@,06.08.2025,us,9.84.0,0
12982838278,Flo Cycle & Period Tracker,App Store,1,Pregnancy setting,"I've been using this app for years now to track my period I'm now currently pregnant according to Flo I'm 11 weeks 
I got my ultrasound and I'm 11 weeks and 4 days and now I’m unable to change my due date or anything",Kamey101,06.08.2025,us,9.84.0,0
12981996976,Flo Cycle & Period Tracker,App Store,1,Deceptive subscription,Overly complicated subscription which does not connect to iPhone subscription despite being one and then making the process to cancel very difficult to do. Even if the app was the best thing ever the business practice is shady and based on that alone I would never recommend anyone use this app.,Jelatay,06.08.2025,us,9.84.0,0
12981435365,Flo Cycle & Period Tracker,App Store,5,Me encanta,Me encanta esta aplicación porque me tiene informada con mi periodo,te exaltare señor mi Dios,06.08.2025,us,9.84.0,0
12981401482,Flo Cycle & Period Tracker,App Store,5,Conceived after 2+ years of trying with PCOs and low sperm quality,"I would give this app 5 stars. I’ve been using Flo for the last two and a half years. I have PCOS and have been trying to conceive for over two years. This app has accurately predicted my ovulation times. After experiencing failed cycles with letrozole and IUI, I was able to conceive naturally without any medication, just by following this app.
When I found out I was pregnant, I was 4 weeks along. When I went for my first ultrasound, the baby was 8 weeks, just as predicted by Flo. Now, all the measurements and the baby's size correspond to what I receive from my OB office. Whoever founded this app, may God bless them!",Msnoor18,06.08.2025,us,9.84.0,0
12981225204,Flo Cycle & Period Tracker,App Store,5,❤️,💛,Bebé Castillo,06.08.2025,us,9.84.0,0
12981140943,Flo Cycle & Period Tracker,App Store,1,Annoying notifications,Love this app except for this new annoying daily mood predictor notification that I can’t disable,jortfort,06.08.2025,us,9.84.0,0
12981105473,Flo Cycle & Period Tracker,App Store,1,Scared for my life rn,Terrible it made me think my gf was prego got scared I still am scared but we didn’t to the bang bang so I think she’s broken or something so help please,Haileyksa,06.08.2025,us,9.84.0,0
12981071169,Flo Cycle & Period Tracker,App Store,5,Great Tracking Tool,The app is simple and very helpful with tracking but also providing insight and relevant articles!,Nikol93,06.08.2025,us,9.84.0,0
12981057575,Flo Cycle & Period Tracker,App Store,1,Realistic Opinion,Literally everything about this app revolves around $$$.,Y0nn1e,06.08.2025,us,9.84.0,0
12980693246,Flo Cycle & Period Tracker,App Store,1,Untrustworthy,Sold info to Facebook and Google,blindedtrauma,06.08.2025,us,9.84.0,0
12980643197,Flo Cycle & Period Tracker,App Store,1,Privacy lawsuits,"That is all, shame on you.",fluffgoof11,06.08.2025,us,9.84.0,0
12979747777,Flo Cycle & Period Tracker,App Store,3,Gallo6207,Good so far,Oldeskoole,05.08.2025,us,9.84.0,0
12979629306,Flo Cycle & Period Tracker,App Store,1,Pink tax,"It use to be free, now we have to pay for period info! No thank you if I want an app to take so much info from me I’ll ask chat gpt",~IDK123,05.08.2025,us,9.84.0,0
12979552890,Flo Cycle & Period Tracker,App Store,5,Really useful during my pregnancy,Loved how I could keep track of week over week development and growth of my baby. Will use again for my next pregnancy!,swtxmimi,05.08.2025,us,9.84.0,0
12979489914,Flo Cycle & Period Tracker,App Store,4,Love love love but…,I honestly love this app because of all that it has… but my thing is that you have to pay for a lot of it like A LOT even though the app is made to help us. It’s an amazing app really but I just wish we (those who don’t have the money) could get the help ANS information we need without paying for it.,J (spilled),05.08.2025,us,9.84.0,0
12979469323,Flo Cycle & Period Tracker,App Store,5,harmony,the best app to have,￼coop,05.08.2025,us,9.84.0,0
12979392936,Flo Cycle & Period Tracker,App Store,4,Flo,"the app is amazing, i’ve had it for i believe a year. what i don’t like is that you have to pay to use certain things, like if i wanna find out whats wrong with my period but i have to pay to find out. and how there’s an age restriction. not all girls get their period at 12+, i got mines when i was 10, but i couldn’t use the app unless i changed my age. that’s a problem and should be fixed. over all, that app is really amazing and i do recommend it to anyone who doesn’t know about periods !",Zaida Rogers,05.08.2025,us,9.84.0,0
12979143900,Flo Cycle & Period Tracker,App Store,1,Collecting data,"Meta owns Flo. They’ve been secretly collecting your menstrual cycle data which is illegal in Cali and very disturbing. Shady company doing shady stuff. I didnt know Meta owned Flo until today and deleted the app right away. If u care about your privacy, do the right thing. Just pure greed to sell your data for ads money",Bdqgsp,05.08.2025,us,9.84.0,0
12978839532,Flo Cycle & Period Tracker,App Store,1,Not worth it,You don’t get much info outside of what you put into the app your self. I understand paying for extra content but feels like you run into a paywall everywhere you go in this app. I’d like to at least see a sample or preview of the type of insights I’ll get before buying in.,Meena0426,05.08.2025,us,9.84.0,0
12978386381,Flo Cycle & Period Tracker,App Store,5,Love it,Keeps me on track,what_vee_says,05.08.2025,us,9.84.0,0
12977720382,Flo Cycle & Period Tracker,App Store,3,Paying for everything,As a teen girl not having a mother around the advice would be really helpful on this app just because I know I’ve seen it and heard about it so it would be amazing to have the advice for free. Other than that an amazing app.,jem.st,05.08.2025,us,9.84.0,0
12977401305,Flo Cycle & Period Tracker,App Store,5,JUST GET IT!! 😩,"Organized, Easy to Navigate, & Loaded with Features to accommodate you! You won't be disappointed & you will never have to worry again about ""when""..",thickums 🫶🏽😫,05.08.2025,us,9.83.1,0
12977331741,Flo Cycle & Period Tracker,App Store,4,bug？,有时候在聊天里的一些文章打不开。无法阅读。,dixjcn,05.08.2025,us,9.84.0,0
12977114152,Flo Cycle & Period Tracker,App Store,5,this app changed my life,wow. just wow.,qdalletidk,05.08.2025,us,9.84.0,0
12977105069,Flo Cycle & Period Tracker,App Store,4,Kind of Cruel,"I know these reviews always start with “I never write reviews” but it’s true I typically don’t and I do want to say I have at this point and this app for 6 plus years and I just have the free version. That’s been more than enough for me, I really appreciate it when apps with free and premium
Versions make the free version still useful and usable. Sure I wish I had the income to pay for the extra bells and whistles on the app, but for now the ability to log and track my cycle has been more than enough. Until
Today. The app offers you a chance to screen for PCOS because it’s noticed an irregular symptom “how helpful” I thought… but nope that is behind a pay wall. And again I like
The app I won’t be deleting it I will continue to use it and I feel
It does more good than bad overall and always has I just think having something like a screening test pop
Up like this where it will do nothing but squat on my brain for weeks that maybe I have PCOS and should check it out I think is kind of short sighted when this is such an insidious disease that so few women understand and a lot of good could be done by making this screen part of the free app. Many lives could be made better and no you won’t make money of of these lives but they may owe the app a debt of gratitude and thus purchase a subscription. That’s all.",Sazerac Slaps,05.08.2025,us,9.84.0,0
12976743645,Flo Cycle & Period Tracker,App Store,1,cap.,"the time I got this app, I set the date to the very first time I got my period. when I did that, I got a notification everyday saying that my period is 1000+ days late which it wasn’t because I wasn’t even on it. It didn’t help me track when my period was coming soon because I set the very first time I got it which was in july 2021. I don’t recommend if you’re gonna set your period date to the very first time you got it.",urrfavvacee,05.08.2025,us,9.84.0,0
12976505287,Flo Cycle & Period Tracker,App Store,5,❤️🥰,Love your tracker so much,Futurelove❤️‍🔥,05.08.2025,us,9.84.0,0
12976356201,Flo Cycle & Period Tracker,App Store,5,Review,Love everything about this app could have been the best thing for my decisions in life lol “. Flo is a life saver fr.,Lissa ♥️,05.08.2025,us,9.83.1,0
12976349882,Flo Cycle & Period Tracker,App Store,5,Flo is the best,Flo is amazing I started my period young and had no idea Flo helped me so much,cat132465798,04.08.2025,us,9.84.0,0
12975647897,Flo Cycle & Period Tracker,App Store,3,can’t even use the app..,"i was looking for my birth year but 2012 isn’t there, then i look at the bottom and it says “you need to be at least 13 years old” do you realize that people born in 2012 are now 13..? i can’t use the app because the people who made it are uneducated",Mariamu T,04.08.2025,us,9.84.0,0
12975546193,Flo Cycle & Period Tracker,App Store,1,Flo just wants money,"This app used to be very helpful letting me know why I was feeling certain a
Ways and what to do to fix it…now it’s all about getting its money. EVERYTHING is an additional charge even simple things it’s like it’s just a calendar app at this point.",Alanniee,04.08.2025,us,9.84.0,0
12975340126,Flo Cycle & Period Tracker,App Store,1,Shares Personal Data,"shared personal data, and it’s owned by men",Henry takes no L's,04.08.2025,us,9.84.0,0
12975198196,Flo Cycle & Period Tracker,App Store,1,‼️🚨I would rate 0 if I could ‼️,This app is extremely money hungry and they also sell your data don’t use this!!!!,dream1eee,04.08.2025,us,9.84.0,0
12975181127,Flo Cycle & Period Tracker,App Store,1,Refund,I was not informed of how much i was going to be charged after my free week. Now im charge almost $65 and i can’t get it back after the app was deleted prior to even finishing the plan,Meagzndkxznsk,04.08.2025,us,9.84.0,0
12974956659,Flo Cycle & Period Tracker,App Store,5,Very nice,Very useful,Cupid’s gr,04.08.2025,us,9.84.0,0
12973729286,Flo Cycle & Period Tracker,App Store,1,App changed,The app was able to predict future periods months in advanced. Usually pretty accurate. Now it doesn’t do that…and very disappointing too since I pay premium.,nayy5151,04.08.2025,us,9.84.0,0
12973706290,Flo Cycle & Period Tracker,App Store,1,Not what i thought,I thought it would be free from all of the ads I watched but no it’s not all they want is money don’t spend money on this when u can use a tracker for free on the apple health app😡,Shy_the banana,04.08.2025,us,9.84.0,0
12973370246,Flo Cycle & Period Tracker,App Store,2,Too many pop ups,Great app but there is too many pop ups to go pro.,heennard,04.08.2025,us,9.84.0,0
12972912883,Flo Cycle & Period Tracker,App Store,1,Doesn’t allow people of my age to have access to period tracking.,"For context, I am born in 2012 and I am 13. When i attempted to put in my age, which was necessary for the log in, I was denied access. All I want is to not be scared whenever the time of my menstrual cycle nears every month, and I am not allowed to do that on this app. Minors have periods too.",BAGELLL!!,04.08.2025,us,9.84.0,0
12972449790,Flo Cycle & Period Tracker,App Store,4,I need help:(,"Recently I made an upgrade for my phone, and I have my account with Flo since 4 years ago, I think, I love this app it helps me a lot with my info, but now I can’t use it anymore, because I don’t remember my password and the app won’t sent me the “email to reset the password” can somebody help me? I don’t want to loose everything that I already have there:’(",ldocj,04.08.2025,us,9.84.0,0
12972396531,Flo Cycle & Period Tracker,App Store,2,Not Worth the Storage Space,"I wouldn’t use this app, you have to pay for pretty much anything useful and it’s also pretty much exclusively catered towards straight women. The period tracker is also very inconsistent, any information about your health you also have to pay for and the quizzes do nothing. Supposedly they sell private info too.",cinnamon99988,04.08.2025,us,9.84.0,0
12971667386,Flo Cycle & Period Tracker,App Store,5,La mejor,Me ha ayudado a conocerme mejor. Eso me ayuda a estar preparada y consiente de mis cambios.,Lizuaa,03.08.2025,us,9.84.0,0
12971517126,Flo Cycle & Period Tracker,App Store,5,Review,Nice,djdjehjdjeid,03.08.2025,us,9.84.0,0
12971471596,Flo Cycle & Period Tracker,App Store,1,Do not like it very much.,I do not like this app simply because it is I was asking you to buy or pay for a monthly subscription. We should be able to have an app to help us keep track of our cycles without having to pay for another part of the app. These apps are getting out of here.,tloc2141,03.08.2025,us,9.84.0,0
12971248898,Flo Cycle & Period Tracker,App Store,5,Great app,Good it really help,Mac4112124,03.08.2025,us,9.83.0,0
12971119636,Flo Cycle & Period Tracker,App Store,3,Too few contraceptive options,"I do love this app, but I don’t understand why the period predictions when out of wake basically say you have PCOS. No….I had my IUD out and bled for longer than normal which also caused somewhat abnormal periods. I can’t find a place to log that. It won’t give me future predictions now because it’s confused on my last 3 months. Just odd to me that the main suggestion is PCOS.",howen2017,03.08.2025,us,9.84.0,0
12971099421,Flo Cycle & Period Tracker,App Store,1,Waste of time,Too many questions when signing up. I just deleted the whole app. It was doing to much!,ananaoni,03.08.2025,us,9.84.0,0
12971082526,Flo Cycle & Period Tracker,App Store,1,App wrong again - pregnant.. again..,The cycle predictions are WILDLY inaccurate & the fact that they try to get you to pay and upgrade your subscription EVERY time you open the app is even more wild. 0 stars if possible.,Kayla0658,03.08.2025,us,9.84.0,0
12970997138,Flo Cycle & Period Tracker,App Store,1,NO LA DESCARGUEN,Nunca me dice nada exacto ni siquiera aproximado y encima para literalmente todo hay que pagar el primium así que NO LA DESCARGUEN,Buenas tarifas,03.08.2025,us,9.84.0,0
12969962004,Flo Cycle & Period Tracker,App Store,3,Prices and Opinions,"The app is overall great, I like it, but the payment plan is a bit.. complicated. I know some of us are under the legal age of working in the US, and that’s a problem especially for those who don’t have an allowance or a way for digital money. So we can see how to get rid of period leaks, etc.

This is a fully reasonable addition for you guys, you don’t need to remove or add anything, it’s just my opinion, and I’m a teen, not fully developed so literally know nothing about work!!

Thank you for making this app!",AphroditeNoemi,03.08.2025,us,9.84.0,0
12969108931,Flo Cycle & Period Tracker,App Store,5,Love but,I love this app and everything about it I just don’t like the premium part so I can’t even have a convo with the AI about what ever it wanting to talk about with out having to pay for it. So since I don’t have premium I can only do a couple things.,Kkmac8,03.08.2025,us,9.84.0,0
12969044702,Flo Cycle & Period Tracker,App Store,1,Scam company,Continues to try to charge my card even though I have the free version.,Allie Marion,03.08.2025,us,9.84.0,0
12969009175,Flo Cycle & Period Tracker,App Store,1,Must pay,It asks 100 questions & then submit your credit card,nansnensnsn,03.08.2025,us,9.84.0,0
12968753046,Flo Cycle & Period Tracker,App Store,5,LOVE IT!,I love it very much Especially since I can track my period for me it’s a life saver! Sure I don’t have the well… Subscription? I still enjoy the app! Especially the secret chats:D Anyways thanks for this app ^^,Sylveena(F0RG0TT3NFL0W3R_YT),03.08.2025,us,9.84.0,0
12968651760,Flo Cycle & Period Tracker,App Store,5,Great app for stalking,I always use this to know when to stay away from my girlfriend’s vagina,internet user0,03.08.2025,us,9.84.0,0
12968547880,Flo Cycle & Period Tracker,App Store,5,AMAZING!!,This app is absolutely amazing! There are so many great qualities about it!! I love the way that it tracks to YOUR OWN body! Because us girls are all different and unique in our own ways!!,Omgomgomg!!,03.08.2025,us,9.84.0,0
12967828559,Flo Cycle & Period Tracker,App Store,3,Very limited,I used to love this app but as time went on they made certain features premium meaning you can’t access it without paying for premium. The price of premium is astronomical for a period app honestly… however I do use it just simply to track my period… I thought it was cool that once I became pregnant they offered a pregnancy tracker but that part of the app is even more limited an in my opinion is practically useless without the premium features… unfortunately most apps have done this. :(,KatelynFos96,02.08.2025,us,9.84.0,0
12967621406,Flo Cycle & Period Tracker,App Store,5,#1 period tracker,Regulated my cycle period come on time and went off on time,bigbadtajj,02.08.2025,us,9.83.0,0
12967562453,Flo Cycle & Period Tracker,App Store,5,It's only five stars do people see this,I wa born in 2012 an I just turned 13 but it's not letting my year show up and I Don like that it has an age restriction because you could get your period at any point in life and it doesn't seem to accept that I don't like it and I'm deleting it,𝓨𝓸𝓾𝓻𝓶𝔂𝓼𝓸𝓭𝓪𝓹𝓸𝓹,02.08.2025,us,9.84.0,0
12966767431,Flo Cycle & Period Tracker,App Store,2,Flo is made by a man.,Found out flo is made by a man and has been selling our personal data. Switching apps.,Calen Ann,02.08.2025,us,9.84.0,0
12966459520,Flo Cycle & Period Tracker,App Store,5,Fantastic for PCOS and pregnancy,I have been using this app for over five years. It has tracked my very irregular periods and then pregnancy and my kid is now 3! Great insight and suggestions for symptoms that either cause discomfort or mental strain.,Cait_C,02.08.2025,us,9.83.0,0
12965889241,Flo Cycle & Period Tracker,App Store,1,You have to pay,Filled out so many questions just to find out you have to pay! Ridiculous,Callmeacheapskate,02.08.2025,us,9.84.0,0
12964913159,Flo Cycle & Period Tracker,App Store,3,Good but could be better,"This app has been good to try and track my cycles. As someone who has PCOS tracking cycles is hard to do. So, this app makes things convenient. However, I hate how you can’t do literally ANYTHING else unless you upgrade to their pro plan. Almost feels like this app was made by a man because they are trying to nickel and dime you for everything. I can even read any articles or talk to a professional unless I upgrade. I cannot even input that I have PCOS unless I upgrade. So, if you want an app to do the basics of tracking this app so good but that’s it you cannot do anything else. Women’s healthcare shouldn’t be taxed or taken advantage of.",Ladykittygirl,02.08.2025,us,9.84.0,0
12964611321,Flo Cycle & Period Tracker,App Store,5,Too much weird content,I've been using this app practically since it came out but it's gotten so weird over the years im not into being bombarded with all kinds of sex articles when I'm in pain just wanting to log my data so I know when to expect my next period it's just gotten out hand especially all the weird notifications you can definitely tell it's an app made by men definitely uninstalling,Wkfjfjdhapdlqvri,02.08.2025,us,9.84.0,0
12964352740,Flo Cycle & Period Tracker,App Store,2,Good but has flaws,"It works good without paying, but no woman should have to pay MEN just to get help with their periods, especially 12 year olds or teenagers. There should be more free options or the paying part removed all together. Men, if you are going to make a period app, you shouldn’t get to profit off our problems. 3 stars",Lizzy-Marie Z,01.08.2025,us,9.84.0,0
12964345017,Flo Cycle & Period Tracker,App Store,5,esta aplicación es lo mejor,es muy buena aplicación y muy útil,Pecas tellez,01.08.2025,us,9.84.0,0
12964028327,Flo Cycle & Period Tracker,App Store,1,It forces you to pay to use,Super disappointed. You cant look or log anything without the app bringing the paid plans that are so overpriced.,Torimonsterx,01.08.2025,us,9.84.0,0
12963834089,Flo Cycle & Period Tracker,App Store,4,flo premium,flo premium is not really a difference from just using the app it has the same perks but when u have premium i can talk to specialist,Malika Smith,01.08.2025,us,9.83.1,0
12963765835,Flo Cycle & Period Tracker,App Store,3,Needs notification customization,"The app is generally fine, even though I find it pretty expensive for a period tracking app. I don't use any other features and wish they'd let you choose different subscription levels based on the features you actually need. My biggest complaint is there's no way to customize notifications. I don't want all of the symptom notifications every day. All I care about is a reminder a couple days before my period and the day of, the rest doesn't matter. But there's no way to turn the rest off, so I'd have to turn them off in my phone's notification settings which would remove the period reminder notifications. When I'm at work and have my phone on my desk or out at a social event and my phone is on the table, I don't need these notifications announcing my cycle status. They're obnoxious.",skeeloteelo,01.08.2025,us,9.84.0,0
12963738062,Flo Cycle & Period Tracker,App Store,5,Flo,2,Flo review 2,01.08.2025,us,9.84.0,0
12963527321,Flo Cycle & Period Tracker,App Store,5,SO HELPFUL!,"This app is so helpful! Sometimes my period can be HEAVY the first few days or light then HEAVY. It’s helped for knowing when to have my change of underwear, pants and “emergency period kit” in my car or on me at all times!!! 

I’ve had it for 8 years!!! I LOVE THE FLO",Aeb321,01.08.2025,us,9.83.1,0
12963510421,Flo Cycle & Period Tracker,App Store,4,"Good app but annoying, unnecessary notifications",I like the app for the most part. But its really annoying you can't turn off all notifications except the one I want. I just want a reminder my periods going to start soon. I don't need all the other forced-on-you notifications.,kris1991G,01.08.2025,us,9.84.0,0
12963331839,Flo Cycle & Period Tracker,App Store,1,Not once did they predict right,This is absolute trash!! I can predict my periods myself and im always right! Plus they made the end of my period cycle day 1. Which is obviously wrong! The cycle starts at the start of period not end! Im convinced the 4.8 starts are bots! Everyone i know who used this said its trash so im not the only one. Go input your information in another app instead of this,cadouya,01.08.2025,us,9.84.0,0
12962622158,Flo Cycle & Period Tracker,App Store,2,Did a man make this app?,"***Update: I still am using the free version but it’s had a bug at least 6-8 months where it will delete your most recent logged period. I thought it was just me forgetting to log but I have become consistent with logging and it’s so annoying to have to remember my previous month’s dates to track when I can expect my cycle as THATS THE WHOLE POINT of this app to keep track of your cycle. I can’t be the only one having issues with this. It’s been going on for months now. ***I’ve had this app for a while and was actually really impressed with all of the free features. Not too long ago I wanted to read an article, something that I had done before and actually made me appreciate the app even more as the article was well written and gave FLO credibility. All articles are now behind a pay wall. Actually everything is behind a pay wall! The chat feature will allow you to tell alllll your business and then not give an answer until you subscribe. The notifications that something is possibly irregular in your cycle but you have to pay to find out feels gross to me. “Something could be wrong!” Subscribe to find out. “You could be pregnant!” Subscribe to find out if you are. “Is this normal?” Subscribe to find out. The constant bait and switch is ridiculous on top of being prompted to subscribe every time you open the app. Knowing how personal and complicated a woman’s health is, I can’t imagine a woman designed this app to be so frustrating to use. I can see the chat feature being a paid thing but everything? Really?! The free tracker is good though. But at this point Flo seems so $$ hungry I’m not subscribing just out if spite.",TG232985,01.08.2025,us,9.84.0,0
12962400830,Flo Cycle & Period Tracker,App Store,1,УЖАС,"Почему только с 2011?? Я 2013 и у меня есть месячные с 9 , это как понимать???",Полка е,01.08.2025,us,9.84.0,0
12962190849,Flo Cycle & Period Tracker,App Store,5,супер,"хорошее приложение, все удобно и понятно. можно почитать много интересного про наш организм.",Маригатор,01.08.2025,us,9.84.0,0
12961779461,Flo Cycle & Period Tracker,App Store,2,Over priced App,"This app is really helpful and educating however the price is ridiculous, i started using Flo years before my kids. I wasn’t paying much. & all of a sudden the price is sky high. I have 6 daughters that love this app and they’re learning a lot more about the human body than their doctors Or school are teaching them. 
Again I have to cancel because the price is terrible.",Beautyiskey93,01.08.2025,us,9.83.1,0
12961682375,Flo Cycle & Period Tracker,App Store,1,Jump through hoops to pay,"This app isn’t free, it’ll ask you a ton of questions and after wasting time and energy it’ll let you know it’s $5/month. Just be upfront about it. So annoying.",bgraves13,01.08.2025,us,9.84.0,0
12961367853,Flo Cycle & Period Tracker,App Store,1,So Sad,Horribly long to set up and at the end they ask you for money. Run from this app.,LordMartin17,01.08.2025,us,9.84.0,0
12961173995,Flo Cycle & Period Tracker,App Store,1,Stealing money,They will still take money from you account even if you cancelled your account,lollllllloooiooo,01.08.2025,us,9.84.0,0
12960336424,Flo Cycle & Period Tracker,App Store,5,The best,This has helped me so much,Sigma rizz level 10 gyatt,31.07.2025,us,9.84.0,0
12960220188,Flo Cycle & Period Tracker,App Store,1,Annoying Ads,Should’ve dumped you sooner flow. Your constant ads dangling in our face when you’re supposedly offering health facts but not unless we pay for them. Also you can talk about m@sturb@tion a little less.,_blujay_00,31.07.2025,us,9.84.0,0
12959540830,Flo Cycle & Period Tracker,App Store,4,The app Flo cycle & period tracker,I just got the app and it’s great just one problem but I don’t know how to explain it overall 4 stars,Lilli Paige,31.07.2025,us,9.84.0,0
12959386763,Flo Cycle & Period Tracker,App Store,3,Not for tweens,I hate that it’s such a struggle to find period apps for tweens!! I hate when I’m with my friends and I randomly get a notification that I have a high chance of getting pregnant! Also The Secret Chats feature contains explicit content. Like it talks abt booty calls!!! IM ELEVEN,brylie-the_cool,31.07.2025,us,9.84.0,0
12958926238,Flo Cycle & Period Tracker,App Store,3,Love it but..,"Look I absolutely love this app cause I’m terrible at keeping track of my period but I hate how you would have to pay monthly for period questions, I’m 14. Still learning about my period cause I don’t know EVERYTHING but when I click something to learn better about it, it’s like “monthly plan this”. As if I chose to have a period. I just wanna make it easier to navigate through this while I get used to it. I’ve had it for maybe 2-3 years already but i’m still learning about it , yk?",Toro-Ann,31.07.2025,us,9.84.0,0
12958324420,Flo Cycle & Period Tracker,App Store,1,This app is a scam,"Within 5 minutes of downloading this app via free trial I canceled the subscription and the app- I was still charged that evening via apple.  When I complained I had to jump through several hoops to get my money back and ultimately had to go through apple.  Just a huge pain, not worth having to babysit this app to make sure it’s not secretly charging you.",Jenkkijen,31.07.2025,us,9.84.0,0
12957983764,Flo Cycle & Period Tracker,App Store,4,"Love this App, but wish their was more for my boyfriend","I love this app, over a year I have been using it. I just shared Flo, with my boyfriend. I wish he had more articles and options, as much as the girls do. He has explained he wants to learn more from a woman’s point of view. I totally agree. Also be great in the log in section we can add if we taken a plan b. 👍👍",RosariaY,31.07.2025,us,9.84.0,0
12957172447,Flo Cycle & Period Tracker,App Store,1,Charging my card without a subscription,"Somehow they are charging my card when Apple subscriptions shows I don’t even have a subscription? How?! Why?! And then I try to get support, get some automated nothing response. Please I need actual help from this SCAM!",allieccollins,31.07.2025,us,9.84.0,0
12956920979,Flo Cycle & Period Tracker,App Store,5,Love,I love this app,katiiierose,31.07.2025,us,9.84.0,0
12956625551,Flo Cycle & Period Tracker,App Store,5,Flo,5,privin.3,31.07.2025,us,9.83.1,0
12956320602,Flo Cycle & Period Tracker,App Store,1,Paywall and can’t change length of cycle.,This app doesn’t let you change how long your cycle it as of if you can change it it just gos back to being 5 days as of I tried to change it to four days but it only stayed for that one time and almost all of the GOOD tools you can use are behind a pay wall I ABSOLUTELY think this app is the worst one I have seen before.,Congratulations on death,31.07.2025,us,9.84.0,0
12956134012,Flo Cycle & Period Tracker,App Store,5,Accurate👍,Accurate and very helpful when it comes to learning my body and exactly how it works😃😁,Kiki💐,30.07.2025,us,9.83.1,0
12955817980,Flo Cycle & Period Tracker,App Store,5,Period Tracker,I have been using Flo Cycle & Period Tracker for about a few years & have never had any issues. It is very Handy to have on phone & helped me greatly.,🙂‍↔️Great,30.07.2025,us,9.84.0,0
12955579548,Flo Cycle & Period Tracker,App Store,3,Good but Subscription Isn’t Worth It,"The app has been great and accurate for period tracking, but seriously, ladies, don’t buy the subscription. The “premium” features aren’t customized to you, they’re as generic as Google daily horoscopes. I can’t comment on how accurately it predicts ovulation because I don’t measure BBT, but for my period tracking, it’s great. The free chats are really where it’s at and the quality of those discussion channels comes from the women using the app - not information flo generates.",Fitbod New User,30.07.2025,us,9.84.0,0
