ID,Название приложения,Магазин,Рейтинг,Заголовок,Содержание,Автор,Дата,Регион,Версия,Полезность
08a578fe-1140-49db-9c9d-97fa2ae23d66,Medisafe Pill & Med Reminder,Google Play,4,,"I like the features so far, but I wish it was possible to set different reminder settings for each med; i.e., really nag me about the weekly one I always forget, but not so much for my nightly meds I usually remember on my own. Also - I like the health trackers, but cannot track my seizures. A seizure tracker or a custom tracker would be nice to see. Otherwise it seems very good, and like it'll help with long term med consistency.",Julien Mieirs,30.07.2025,us,9.48.2,0
ac368834-b47c-4363-9666-22d903a9dbef,Medisafe Pill & Med Reminder,Google Play,1,,Only 2 meds on the free version is diabolical. As someone with many conditions i dont have the money to spare for a pill tracking up.,Hako,30.07.2025,us,,0
18e86a15-f900-48d0-8e6d-50830ad4be1c,Medisafe Pill & Med Reminder,Google Play,5,,"this app is great! I use it to track Peptides, HRT, meds. Tons of flexibility.",Steve C,30.07.2025,us,9.48.2,0
81bdc22d-0446-447c-9d7a-e9f442a44dde,Medisafe Pill & Med Reminder,Google Play,4,,Does a Good job at managing your meds.. Editing is a little frustrating @ first..no ads.,Greg Geuss,30.07.2025,us,9.48.2,0
d00ca483-0ff2-413d-b3e2-bc9b0a3eaa81,Medisafe Pill & Med Reminder,Google Play,2,,"пока было бесплатное, пользовалась. сейчас нет, т к оплатить подписку не могу по причине технической ошибки из-за моего местоположения",Дарья Абрамова,29.07.2025,ru,9.48.2,0
74e8e08b-abc3-4f8d-a119-f86e83ce39b7,Medisafe Pill & Med Reminder,Google Play,4,,I got this to help track ADHD medication after late adulthood diagnosis. I've never had to take meds long term so I looked online & saw this app suggested by others. I haven't missed a pill & the reporting features made my follow up go smoothly. I really like it.,Samantha Hernandez,29.07.2025,us,9.48.2,0
58da904c-e8cb-4e77-a0c4-fc8f87f921b4,Medisafe Pill & Med Reminder,Google Play,5,,helps me take my doses at the right time daily,Amanda Krcha Lesikar,29.07.2025,us,9.48.2,0
3fc6a860-a357-41e2-8797-28d985a1841f,Medisafe Pill & Med Reminder,Google Play,2,,Not sure what's going on with this app but it hasn't had a update for a while. And today some of my entries are not activated. My reminders come but it won't let me enter the time 😭 Help can you fix this. Thanks Monday 07/28/2025 Did a update but some entries are not there.,Patricia Curry,28.07.2025,us,9.48.2,0
cd9831d6-4bc6-4c0c-a9a3-708de1089a32,Medisafe Pill & Med Reminder,Google Play,5,,super application que j'utilise depuis longtemps et que je ne peux plus m'en passer,Didier Guichard,28.07.2025,fr,9.48.2,0
37d8a12a-4bb0-436f-8380-8c79a6c66069,Medisafe Pill & Med Reminder,Google Play,4,,"Хорошее приложение. Но есть проблемы с напоминанием. Не всегда срабатывает, хотя все настройки выставлены.",Nikola Al,28.07.2025,ru,9.48.2,0
0a6c8065-d423-4bd3-9206-208bcaa8fff4,Medisafe Pill & Med Reminder,Google Play,2,,it won't accept a time change,JoeRobin Ellerman,27.07.2025,us,9.48.2,0
ab226bd2-5958-4316-891c-41428eceb54a,Medisafe Pill & Med Reminder,Google Play,5,,"Great app. once I started HRT for perimenopause, I needed something to help me keep track of my prescriptions & when to take everything. The alerts are so helpful even though they can be annoying. No one likes something nagging you to do something ;) but if it weren't for this app, I'd be missing doses all the time.",Alison Bockman,27.07.2025,us,9.48.2,0
b17ea079-1d5d-4686-ad5d-79da16f62013,Medisafe Pill & Med Reminder,Google Play,5,,I love it.,Amanda Vieira,26.07.2025,us,9.48.2,0
e7361ba9-a7f0-49da-b147-f2fcd65adf79,Medisafe Pill & Med Reminder,Google Play,5,,"I tried another medication reminder (for several days) because it came with a higher review & came back to this one. In my opinion this is the most ""user friendly"" reminder. Try it, you won't be sorry.",Katy Martinez-Medina,26.07.2025,us,9.48.2,0
94d304ba-dc13-4843-87c8-69858a0a684a,Medisafe Pill & Med Reminder,Google Play,4,,Really good at reminders & having a buddy that can be contacted if you do forget is great. I would like more flexibility with setting routines. I have medication that is 14 days taken & 14 days off & I can't set that in the app,Michelle Twigg,25.07.2025,us,9.48.2,0
90ae6b96-b842-459a-93a6-8c9ffb8b7078,Medisafe Pill & Med Reminder,Google Play,1,,Why does the reminder not play the notification sound for android 15?,Ruby Sapphire,25.07.2025,us,9.48.2,0
fb3843bc-1529-4077-94db-7fb9ef0170e9,Medisafe Pill & Med Reminder,Google Play,5,,I can call and get map from app,jacksepickeeyes s,25.07.2025,us,9.47.1,0
1fc47692-f168-4341-892f-5e9fbff1dc52,Medisafe Pill & Med Reminder,Google Play,5,,Really works well for me and my family. Med friend option worked great when we needed it,Beth Prince,25.07.2025,us,9.48.2,0
5d2df4f0-deeb-449a-a400-b166d25372a4,Medisafe Pill & Med Reminder,Google Play,5,,"отлично,помогает",Рустэм Аюпов,24.07.2025,ru,9.47.1,0
fb375d25-5df8-425d-849c-b24fa8d92ef1,Medisafe Pill & Med Reminder,Google Play,1,,Used to be a five. remeders to take meds good. too much other stuff reminding me of news or info is too much and annoying.,Donald Williams,23.07.2025,us,9.48.2,0
6e7222c0-83c9-4439-8eaa-46e3bc2df5ef,Medisafe Pill & Med Reminder,Google Play,5,,Medisafe is an invaluable tool for medication and vitals. Simple and effective.,Orion Roeder,23.07.2025,us,9.48.2,0
07a165a0-35e6-4772-9f21-748f4c43c260,Medisafe Pill & Med Reminder,Google Play,5,,much better than many app on this niche,Paul Walker,23.07.2025,us,9.48.2,0
1d36c9de-ed51-49af-a0c3-1db45a99b898,Medisafe Pill & Med Reminder,Google Play,5,,This is a really great app that helps keep me on schedule with my pain meds.,Sue Wilson,23.07.2025,us,9.48.2,0
f0968abf-a033-45de-bb59-e94b65320177,Medisafe Pill & Med Reminder,Google Play,5,,"Very good for scheduling. For example, I have a mouthwash my dentist prescribed that I have use for one week then three weeks off and then repeat. I haven't found another app that can do that. And it has a ton of other useful stuff too, and that is just the free version.",Andrew N,23.07.2025,us,9.48.2,0
893a37d8-2fb2-45af-80fd-b3471702cc1f,Medisafe Pill & Med Reminder,Google Play,4,,"it's a really good reminder app but it doesn't let teenagers (like myself) who need to take medicine use the app, I have to be an adult to use it which I think is dumb because the medicine I take keeps me alive",Leighla Marie,22.07.2025,us,9.48.2,0
d2c065a0-95d4-40a3-85fb-336ceaec2971,Medisafe Pill & Med Reminder,Google Play,1,,Recent update broke the app,Jonathan Marmont,22.07.2025,us,9.48.2,0
75e03e1c-b4ec-4c7c-a034-b09536cf5268,Medisafe Pill & Med Reminder,Google Play,3,,it works. one thing I am not fond of is it reminding you to take medication when you have already taken it!!,Mysquishy,22.07.2025,us,9.48.2,0
930ae5ac-be04-4984-a040-4d022f0baee0,Medisafe Pill & Med Reminder,Google Play,1,,"I liked this app, I really did. But then I turned on tracking detection on my phone and in less than a day, this app made 16,000 tracking requests to bugsnag, branch metrics, and Google. that's simple unacceptable ESPECIALLY for something that contains my medical data. As I write this it's ticking up, sending about one request every 1-2 seconds. if you care about your privacy, this probably isn't the app for you.",Tim W,22.07.2025,us,9.48.2,0
34ee4bbf-62ec-4ff7-ab35-db140dcdbd75,Medisafe Pill & Med Reminder,Google Play,5,,This is a superb App- well thought out & designed. It has a section making medication details easy at hand when Medics of any kind need it. It is also got some lovely icons & colours to it making different drugs easily identifiable. It is pretty easy to get to grips with. Even though it has a lot of useful information & functions such as medical clintitions etc. Try it I am sure you will not be disappointed especially with it's fantastic customer service alongside this incredible App-🔔😄👍🏻👍,Darren Brewer,21.07.2025,us,9.48.2,0
ed2b12b0-9065-4e58-bd00-53951e44e203,Medisafe Pill & Med Reminder,Google Play,5,,Great!,Nate Wilson,21.07.2025,us,9.48.2,0
b117ae72-8106-46d1-b770-427047ffc892,Medisafe Pill & Med Reminder,Google Play,5,,has helped me keep track of the many meds I take,Dottie Murdock,21.07.2025,us,9.48.2,0
e15eb945-05fd-46db-97b7-6bcee233dd74,Medisafe Pill & Med Reminder,Google Play,5,,"Ich nutze die App seit 2017, und verstehe nicht, wieso die Sprache nicht mittlerweile geändert wurde. Ich verstehe mit meinem Schulenglisch leider nur einen Bruchteil. Die Handhabung und die tolle grafische Darstellung machen es wirklich einfach, mit der app umzugehen. Es gibt so viele verschiedene Möglichkeiten, alles persönlich auf meine Wünsche einzustellen. Das einzigst negative: die Erläuterungen zu Medikamenten und die faq's sind in englisch. Ich hoffe, das ändert sich bald.",susanne1967e,21.07.2025,de,9.48.2,0
bf27231a-9938-4dda-92d0-79b319d18c5d,Medisafe Pill & Med Reminder,Google Play,5,,This app is great because I was able to set the reminders and it worked great with my watch and phone. Thank you for making a great app.,Christine Geck,20.07.2025,us,9.48.2,0
ec2d645f-5e75-45d2-bf8a-c732fd6d8d6a,Medisafe Pill & Med Reminder,Google Play,5,,"very, very helpful!",ward kimmel,20.07.2025,us,9.48.2,0
e78bb500-07d0-4607-8eb9-ae65cec41713,Medisafe Pill & Med Reminder,Google Play,5,,I love medisafe. It is so convenient to have all of your med info at your fingertips. The reminder to take your meds is awesome for busy mornings when it is easy to forget,Pam Wilson,20.07.2025,us,9.48.2,0
b2645e15-53a0-4344-aad3-b098788593db,Medisafe Pill & Med Reminder,Google Play,1,,"Начала регистрацию и тут же решила сменить тухлый синий цвет темы на другой . Но каково было мое разочарование , что смена темы по подписке . Клоуны , даже не стала завершать регистрацию . Del",Anna Kulikova,20.07.2025,ru,9.44.2,0
56c8bd3d-115d-4cc3-aafb-c276ba8b9469,Medisafe Pill & Med Reminder,Google Play,1,,App does not allow Landscape Mode. Worthless for us who need this option.,Michael Cortese,20.07.2025,us,,0
96895703-5834-42af-938b-601727a0f5ed,Medisafe Pill & Med Reminder,Google Play,1,,kostenlos nur 2 Medikamente,Waldemar Schäfer,19.07.2025,de,9.41.1,0
a3f3ddd9-b218-4f23-aae3-16d82d4442fc,Medisafe Pill & Med Reminder,Google Play,4,,"Easily a 5-star app, the best I've seen, with many settings you can adjust. I gave it 4 starts is for multi-device sync. It's installed and logged in on both my phone (for while I'm away) and my tablet (while at home). If I log something on one device, the other will not reflect the change, and will continue to remind you about a missed med YOU ALREADY TOOK. Whether you wait 10 minutes or 10 hours, they will NOT sync up, and must be closed and reopened. Should be real-time sync, not manual.",Richard James,19.07.2025,us,9.48.2,0
2d6eb154-4fa9-4ec5-b6d3-119cbf3fd734,Medisafe Pill & Med Reminder,Google Play,4,,"Keeps you on track, especially after surgery for your multiple pills.",music4lfe,19.07.2025,us,9.48.2,0
e4462e98-1031-44f7-b5a4-f2d6a542797b,Medisafe Pill & Med Reminder,Google Play,5,,Great app for medicine intake remind. Now I don't have to try to remember the last time I took the medicine or worry about the next intake,kodzo saviour,19.07.2025,us,9.48.2,0
253b3593-28aa-4ec4-8d3a-06927ebff9bb,Medisafe Pill & Med Reminder,Google Play,4,,"This app is pretty, customizable, and overall very awesome and useful.. helps me remember to take my meds, and pretty much everything I wanted in a med reminder, except that there's no way to easily print the current med list to bring with me to the doctor.",Christa Segers,19.07.2025,us,9.48.2,0
7c28714d-15d9-4f6e-9ff5-e9631afe9516,Medisafe Pill & Med Reminder,Google Play,5,,"Does a great job. Initially only gave 4 stars because the reminders we a bit unpredictable, but easily accounted for by setting an alarm a minute earlier in Android itself. Now the alerts seem to have been fixed, so one extra star.",Jon Slack-Smith,19.07.2025,us,9.48.2,0
a2bc9894-e5fb-49d7-acae-1350d22f5e27,Medisafe Pill & Med Reminder,Google Play,5,,все прекрасно. посоветовал вас джипити) не ошибся,Алис такая-то,18.07.2025,ru,9.48.2,0
68e1d2ea-c90d-400c-aac1-25d69a8bc0be,Medisafe Pill & Med Reminder,Google Play,5,,I love it very good app,Morris Abraham,18.07.2025,us,,0
7fbf06dc-510a-4154-96d5-f556b71fd5c2,Medisafe Pill & Med Reminder,Google Play,5,,Sehr zuverlässig und hilfreich,Rolf Strohbach,18.07.2025,de,9.48.2,0
aed60bef-17fb-4961-a72f-08f2bda171de,Medisafe Pill & Med Reminder,Google Play,5,,There is no chance of forgetting your medication with this App. Reliable and easy to use. A must for anyone taking regular daily medications.,Jay Bee,18.07.2025,us,9.48.2,0
593572ee-c6cd-4745-a434-1996598bf321,Medisafe Pill & Med Reminder,Google Play,2,,"Приложение предназначено для напоминания. Но оно не напоминает! Вопрос - зачем такое приложение? Все танцы с бубном были исполнены: включен автозапуск, исключено из экономии энергии и т.д. Вообще приложение должно быть полнофункциональным, а не требовать дополнительных действий. Остаётся только догадываться, какие ещё ритуальные обряды нужно выполнить, чтобы оно заработало?",Basso Ostinato,18.07.2025,ru,9.48.2,0
89211d4c-9d1c-4d7e-8132-788594bbdac3,Medisafe Pill & Med Reminder,Google Play,5,,The app rocks. I use it everyday. I like that you can mark that you've taken individual meds but not all of them and it will still send you reminders to remind you to take the rest. I like that!,Laura Lewis,18.07.2025,us,9.48.2,0
7d462f69-5042-4266-be38-8be602beb9f4,Medisafe Pill & Med Reminder,Google Play,5,,"Fantastic app to not only remember to take meds, but to have a list of meds and supplements to list off to the doctor when I go!",Andrea A,18.07.2025,us,9.48.2,0
85fdd445-6ee0-4197-b61a-b984df4e714b,Medisafe Pill & Med Reminder,Google Play,5,,Very useful for me to keep track of the various meds I need throughout the day. Helps to ensure that I take what I need when I need it. Customization and additional health information such as potential negative med interactions are great to have.,Lisa Schreiber,18.07.2025,us,9.48.2,0
5cec230d-af95-4241-a240-2a58f06f47c2,Medisafe Pill & Med Reminder,Google Play,5,,отличное приложение. при приёме таблеток пользуюсь только им. меню осень понятное и доступное.,Юлия Вчерашнева,18.07.2025,ru,9.48.2,0
cf4b7180-16e9-47c9-8537-79beef9d0b69,Medisafe Pill & Med Reminder,Google Play,3,,"I would like a report that is accessable. I can't open or read it. With a little finessing, you can change med times, but it is a little bit of a maze to get there. You can only contact app makers through Gmail. Really?The Pluses: It has a nice bottle shaker timer that sounds when it's time for a med. You can use it for other family members, too",Shan T-N,18.07.2025,us,9.48.2,0
e9c89094-b190-4ba0-9ee4-5a92ac0704bc,Medisafe Pill & Med Reminder,Google Play,5,,"Love this app! It keeps me updated with refills, I can organize doctor's, and I love the voice reminder!",Ethan C,18.07.2025,us,9.48.2,0
ab09ac84-e8f3-451e-916b-5923baaa809f,Medisafe Pill & Med Reminder,Google Play,5,,"Works great, useful when vitamins run out, keeps track of what I take.",Alain Castonguay,18.07.2025,us,9.48.2,0
9f1eef5f-f095-4afa-9681-5182965cb40b,Medisafe Pill & Med Reminder,Google Play,5,,"Слежу за собой, мужем, кошками )))",Софья Наумова,18.07.2025,ru,9.48.2,0
1b6e509b-ef86-4c6b-b177-7d1cd887f55b,Medisafe Pill & Med Reminder,Google Play,5,,"I have a son in the hospital who could be coming home soon and I'll be responsible for giving him all his many meds and I myself have to take insulin shots and many meds so supportive care in the hospital showed me this app and so far it's amazing, I didn't need the subscription but went ahead and did it anyways for the extra features but you definitely don't need to pay to use it",Julie,18.07.2025,us,9.48.2,0
8665389b-04af-4e94-ba1d-c0852540dd63,Medisafe Pill & Med Reminder,Google Play,5,,удобно,Тест Тест,17.07.2025,ru,9.48.2,0
81d867ea-15ba-4ecf-91b7-10a11cceff51,Medisafe Pill & Med Reminder,Google Play,4,,easy to use and helpful to keep on track,Marcia Greiten,17.07.2025,us,9.48.2,0
2be46739-1627-4be7-9729-3491c1971aa0,Medisafe Pill & Med Reminder,Google Play,5,,it's fairly easy to operate. and it's great at reminding me to take my pills and which ones to take when.,melinda anderson,17.07.2025,us,9.48.2,0
b6d103eb-3c27-46de-8354-23d5b367f449,Medisafe Pill & Med Reminder,Google Play,5,,"очень полезное и удобное приложение. напоминания работают стабильно. без рекламы,ничего лишнего",Анастасия Зименкова,17.07.2025,ru,9.48.2,0
08165ced-5b34-4f43-b3f0-c07ef2587d5b,Medisafe Pill & Med Reminder,Google Play,5,,10 out of 10 this app is wonderful for reminding you to take your tablets under to reorder,Ed,17.07.2025,us,9.48.2,0
61e8a4cc-5b41-4696-8c0e-efa7a05f17ae,Medisafe Pill & Med Reminder,Google Play,5,,"Очень удобно, спасибо)",Татьяна К,17.07.2025,ru,9.48.2,0
9e925003-67fa-49bc-8dac-c1bcefaceb2c,Medisafe Pill & Med Reminder,Google Play,5,,Great app!!! The best way to keep track of meds.,Roger LeBlanc,17.07.2025,us,9.48.2,0
49ac7b38-c4ec-406a-9b5b-897be44e6404,Medisafe Pill & Med Reminder,Google Play,5,,отличное приложение для напоминания о лекарствах,Андрей,17.07.2025,ru,,0
eb7aeae0-b78a-4d17-b8a4-ac1be72b1d12,Medisafe Pill & Med Reminder,Google Play,5,,"I've been using this app for years, and it's the first app I reinstall when changing phones... Very intuitive interface and easy to use. Can easily add short-term medication (if I need, for example, to take antibiotics for a limited time) and can see it later in my summary. Love the refill reminder. This is more than a good app - for me, it's essential.",ossie g,17.07.2025,us,9.48.2,0
ce381e2f-0b39-416b-be34-f48bbf35b5c0,Medisafe Pill & Med Reminder,Google Play,4,,"хорошее приложение, нет рекламы, нужные функции",Konst Ru,17.07.2025,ru,9.47.0,0
db2d0207-ec03-4db8-aee5-98bf29f95f65,Medisafe Pill & Med Reminder,Google Play,4,,"I like this app quite a lot, it has kept me on track with my meds. It's also very convenient to keep a list of my meds. Aside from a couple of discrepancies, I'm very pleased with how it works.",David Graff,17.07.2025,us,9.48.2,0
4fe15c00-cca7-4389-8cef-b1eea2e4325e,Medisafe Pill & Med Reminder,Google Play,1,,"I used to love this app, it was Very helpful, I recommended it to everyone. Now it's changed & you have to pay if you have more than 2 medication. I no longer recommend this app. I'm very disappointed.",Edith Beaulieu,17.07.2025,us,9.35.13389,0
